Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
1,ARIHANT.NS,883.35,887.5,0.73K,Finance,Real Estate Development,98.0,2.0,47.0,,59.8714,59.7607,7.44K,2.90K,1225.0,39.65,9.60B,No,969.85,964.58,,975.16,,106
2,APOLLOIN.BO,83.81,79.82,0.29K,Process Industries,Agricultural Commodities/Milling,98.0,0.0,76.0,98.0,4.51,0.0586,3.40K,5.80K,146.05,5.16,871.62M,No,98.6,111.4,49.13,110.18,65.31,498
3,MRUTR.BO,100.25,102.25,1.46K,Finance,Investment Banks/Brokers,98.0,67.0,98.0,98.0,3.8679,2.0471,21.24K,71.25K,115.3,0.75,72.43B,No,97.51,85.54,35.75,88.55,48.51,498
4,AXISOL.BO,602.6,590.8,1.50K,Technology Services,Information Technology Services,98.0,91.0,96.0,98.0,13.1821,1.5321,6.26K,4.27K,667.75,26.86,28.48B,No,586.09,447.85,255.95,467.7,323.99,499
5,ISERA.BO,143.9,143.9,0.20K,Technology Services,Packaged Software,98.0,54.0,88.0,98.0,0.0,0.0,2.51K,0.02K,143.9,5.06,1.21B,No,143.9,143.46,74.17,143.9,97.43,497
6,SALSAIN.BO,368.25,371.95,0.00K,Finance,Financial Conglomerates,98.0,41.0,90.0,54.0,22.5429,19.4929,0.59K,0.21K,828.95,14.58,2.57B,No,363.89,344.75,281.57,352.55,370.28,498
7,JTLDEFENCE.BO,905.9,888.35,21.25K,Non-Energy Minerals,Other Metals/Minerals,98.0,98.0,98.0,98.0,33.4179,10.8143,3.60K,5.89K,906.1,55.58,9.54B,No,624.69,618.59,273.9,648.01,363.23,499
8,SOURCEIND.BO,53.11,52.07,0.30K,Consumer Durables,Home Furnishings,98.0,97.0,98.0,98.0,0.9714,0.0036,0.36K,0.29K,53.11,4.18,605.62M,No,43.61,34.15,15.25,36.57,20.09,499
9,SAMTELIN.BO,40.25,39.52,3.08K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,52.0,4.0,96.0,0.8343,0.605,12.38K,4.68K,72.95,1.89,285.29M,No,39.15,46.97,28.28,45.25,37.31,266
10,MODMA.BO,43.45,45.73,5.50K,Producer Manufacturing,Metal Fabrication,98.0,73.0,1.0,97.0,1.7793,0.9,1.42K,1.68K,85.79,2.08,5.06B,No,48.3,50.24,34.8,48.9,46.02,498
11,SESHACHAL.BO,63.33,66.66,0.00K,Technology Services,Information Technology Services,98.0,6.0,2.0,3.0,0.5136,0.0007,0.62K,0.05K,105.31,2.39,4.40M,No,71.55,73.28,76.74,72.03,88.3,497
12,TANDHANIN.BO,157.1,157.0,2.98K,Finance,Investment Banks/Brokers,98.0,80.0,75.0,98.0,9.9964,7.5,7.27K,13.48K,175.0,10.48,7.82B,No,143.84,147.37,77.92,148.46,104.46,498
13,MAXGROW.BO,188.85,185.15,1.07K,Commercial Services,Personnel Services,98.0,98.0,99.0,97.0,5.0571,0.1693,26.03K,7.19K,188.85,13.39,7.54B,No,143.36,103.49,63.17,114.31,72.55,498
14,VINRKLB.BO,58.24,57.1,11.17K,Health Technology,Pharmaceuticals: Major,98.0,98.0,91.0,92.0,1.4529,0.6471,2.22K,7.36K,58.24,4.5,351.07M,No,47.1,36.81,28.26,38.38,37.34,498
15,HARCR.BO,31.23,30.62,0.17K,Producer Manufacturing,Auto Parts: Oem,98.0,98.0,98.0,98.0,0.7507,0.0,0.24K,0.22K,31.23,3.64,327.92M,No,24.34,17.14,9.53,18.6,11.19,499
16,LIPPISYS.BO,213.85,225.1,13.52K,Producer Manufacturing,Industrial Machinery,98.0,9.0,92.0,98.0,10.575,8.2214,22.75K,18.90K,281.2,22.98,1.50B,No,222.72,232.86,102.74,234.14,132.82,497
17,ASIACAP.BO,121.0,120.6,0.09K,Finance,Finance/Rental/Leasing,98.0,91.0,97.0,98.0,2.2264,0.5493,0.69K,0.15K,123.0,17.37,374.13M,No,110.39,96.19,50.55,100.06,65.07,498
18,NEWMKTAVE.BO,67.05,67.05,0.00K,Finance,Investment Managers,98.0,92.0,97.0,98.0,0.4493,0.0,,,67.05,9.1,686.59M,No,63.52,51.16,25.57,54.54,33.3,497
19,STLTECH.NS,854.75,865.9,2260.09K,Technology Services,Information Technology Services,98.0,95.0,91.0,98.0,42.3464,34.5036,2140.82K,1747.73K,897.3,84.6,439.27B,No,700.15,619.19,348.34,642.59,451.39,500
20,PANKAJPO.BO,146.3,153.95,2.82K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,98.0,97.0,95.0,7.2707,1.8414,18.43K,19.15K,179.05,16.42,811.07M,No,121.98,97.47,65.96,104.28,77.25,497
