Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
26,STLTECH.NS,585.15,2613370.0,Technology Services,Information Technology Services,98.0,8.0,98.0,98.0,33.4321,31.0607,4900200.0,1923870.0,679.9,84.6,300710000000.0,No,504.94,229.86,540.56,289.28
27,CUPID.NS,213.09,65078960.0,Consumer Non-Durables,Household/Personal Care,98.0,98.0,97.0,96.0,7.07,6.6936,19797540.0,23782580.0,214.0,21.29,286530000000.0,No,145.99,92.22,157.18,111.69
40,SIGMAADV.NS,539.35,339960.0,Technology Services,Information Technology Services,97.0,86.0,98.0,97.0,29.2607,23.3179,450080.0,387190.0,638.1,95.53,95050000000.0,No,420.38,239.16,455.78,275.95
59,HFCL.NS,224.95,28795830.0,Electronic Technology,Telecommunications Equipment,97.0,82.0,98.0,98.0,10.17,8.8821,57511200.0,28362070.0,225.2,59.82,344230000000.0,No,171.01,97.18,184.03,110.94
64,BLISSGVS.NS,490.4,559990.0,Health Technology,Pharmaceuticals: Major,97.0,67.0,96.0,97.0,23.8643,23.6286,2260160.0,1118230.0,553.0,118.0,52010000000.0,No,387.2,234.34,412.38,276.16
62,MTARTECH.NS,7047.0,135570.0,Electronic Technology,Aerospace & Defense,97.0,10.0,95.0,97.0,414.9286,379.8929,1623390.0,499920.0,8714.0,1390.5,216760000000.0,No,7274.32,4001.01,7478.55,4846.04
72,GVPIL.NS,917.4,420270.0,Industrial Services,Engineering & Construction,96.0,44.0,97.0,97.0,55.9,55.9,352930.0,372440.0,1084.0,270.9,61670000000.0,No,818.95,480.37,858.4,558.75
96,RPTECH.NS,761.15,577170.0,Distribution Services,Electronics Distributors,96.0,96.0,96.0,96.0,45.2607,44.3036,1246740.0,1618270.0,812.85,275.6,50160000000.0,No,593.23,413.78,628.21,459.39
101,AEROFLEX.NS,458.95,844670.0,Producer Manufacturing,Industrial Machinery,96.0,58.0,94.0,96.0,27.7429,27.4607,3172360.0,1519100.0,521.9,158.0,60730000000.0,No,414.93,255.51,437.16,295.14
97,BAJAJCON.NS,619.7,401940.0,Consumer Non-Durables,Household/Personal Care,96.0,75.0,92.0,96.0,21.1214,21.0893,1415790.0,573440.0,632.6,220.1,80940000000.0,No,556.72,373.06,579.16,429.56
100,ACUTAAS.NS,3514.8,565530.0,Health Technology,Pharmaceuticals: Major,96.0,76.0,85.0,96.0,130.5857,129.35,480910.0,500070.0,3740.0,1095.4,287760000000.0,No,3044.01,2160.92,3177.84,2438.4
103,CEMPRO.NS,1521.4,687890.0,Industrial Services,Engineering & Construction,95.0,95.0,98.0,94.0,57.3786,54.9714,1538590.0,607440.0,1521.4,503.3,261360000000.0,No,1061.97,800.65,1146.07,811.46
114,AEGISLOG.NS,1409.2,3517130.0,Distribution Services,Wholesale Distributors,95.0,98.0,97.0,95.0,65.7179,65.6214,2790510.0,3920390.0,1423.5,576.1,494630000000.0,No,862.01,757.74,946.58,769.64
119,JAYBARMARU.NS,180.12,948080.0,Distribution Services,Wholesale Distributors,95.0,97.0,96.0,95.0,8.5721,8.565,1449930.0,857860.0,180.12,71.01,19500000000.0,No,127.42,101.65,137.2,107.03
132,PARAS.NS,1358.4,5838360.0,Electronic Technology,Aerospace & Defense,95.0,97.0,96.0,95.0,87.1536,86.2143,3622340.0,3582260.0,1443.0,580.5,109470000000.0,No,986.49,762.58,1060.35,807.6
129,PAISALO.NS,72.04,11717960.0,Finance,Finance/Rental/Leasing,95.0,94.0,96.0,95.0,2.4507,2.3629,15410020.0,23720640.0,74.9,29.86,65519999999.99999,No,54.61,41.04,57.74,43.66
134,SKMEGGPROD.NS,319.4,547670.0,Process Industries,Agricultural Commodities/Milling,95.0,95.0,95.0,89.0,18.2886,18.2036,1021680.0,1568750.0,324.4,131.5,16840000000.0,No,221.42,192.65,238.32,196.91
120,SHADOWFAX.NS,232.44,2156070.0,Technology Services,Packaged Software,95.0,82.0,95.0,,9.9914,9.795,2890920.0,1678690.0,239.64,98.55,136000000000.0,No,198.78,,207.24,
108,OMNI.NS,500.45,261740.0,Producer Manufacturing,Metal Fabrication,95.0,33.0,94.0,,27.575,27.4,786280.0,614290.0,590.1,176.25,61890000000.0,No,460.2,,476.19,
121,KIRLOSENG.NS,2265.6,2167280.0,Producer Manufacturing,Electrical Products,95.0,84.0,90.0,94.0,145.8786,126.1786,771750.0,2623860.0,2720.0,829.6,329370000000.0,No,1919.22,1379.89,1984.41,1567.6
128,INDSWFTLAB.NS,221.74,1399140.0,Health Technology,Pharmaceuticals: Major,95.0,96.0,88.0,96.0,9.4429,9.1079,1529810.0,1566880.0,225.99,87.15,19260000000.0,No,159.37,125.34,170.12,139.92
140,RAMCOSYS.NS,879.55,3507330.0,Technology Services,Information Technology Services,94.0,98.0,97.0,89.0,53.5143,52.8429,1938920.0,9753640.0,879.55,342.1,33060000000.000004,No,521.58,517.59,578.86,501.27
149,SPARC.NS,261.71,9651300.0,Health Technology,Pharmaceuticals: Major,94.0,91.0,96.0,95.0,10.8586,10.5771,6291320.0,1886460.0,263.3,108.0,84930000000.0,No,201.94,150.52,215.93,159.91
147,BBOX.NS,991.25,286220.0,Technology Services,Information Technology Services,94.0,11.0,96.0,94.0,46.1321,46.0964,1134070.0,487800.0,1103.0,435.05,176050000000.0,No,921.87,624.62,967.83,671.28
166,AVALON.NS,1737.1,412910.0,Electronic Technology,Electronic Production Equipment,94.0,63.0,94.0,95.0,67.1571,66.6357,533570.0,350220.0,1853.0,777.3,116060000000.0,No,1506.37,1119.64,1601.88,1173.75
165,VIDYAWIRES.NS,99.1,1145350.0,Non-Energy Minerals,Other Metals/Minerals,94.0,42.0,94.0,95.0,4.8193,4.54,6876600.0,2212640.0,117.35,42.51,21080000000.0,No,96.76,,97.21,69.35
161,SENORES.NS,1364.8,387120.0,Health Technology,Pharmaceuticals: Major,94.0,94.0,93.0,92.0,50.8215,50.5357,469750.0,304670.0,1408.0,558.55,62850000000.0,No,1119.9,868.03,1190.36,935.76
157,SYRMA.NS,1391.1,993120.0,Electronic Technology,Electronic Production Equipment,94.0,81.0,92.0,94.0,53.3071,50.8357,1602910.0,1770360.0,1517.7,600.9,267959999999.99997,No,1176.86,894.13,1227.59,946.34
135,RUBICON.NS,1362.2,380530.0,Health Technology,Biotechnology,94.0,60.0,92.0,95.0,65.8143,63.9,562540.0,316570.0,1468.7,570.75,224420000000.0,No,1150.61,,1181.77,903.69
160,ONIDA.NS,44.4,614060.0,Electronic Technology,Telecommunications Equipment,94.0,67.0,89.0,92.0,1.7214,1.6971,2262150.0,460520.0,49.23,13.69,16399999999.999998,No,39.74,30.92,41.34,33.36
167,SANSERA.NS,3190.6,249270.0,Producer Manufacturing,Auto Parts: Oem,94.0,71.0,84.0,94.0,102.25,101.8786,319330.0,415780.0,3339.0,1216.3,199100000000.0,No,2811.54,2075.59,2901.3,2348.97
139,ATHERENERG.NS,1125.4,1306610.0,Consumer Durables,Motor Vehicles,94.0,81.0,82.0,91.0,42.7964,42.7964,5176290.0,4887360.0,1176.2,318.6,431380000000.0,No,980.87,765.95,998.85,824.02
184,SETL.NS,267.7,1858830.0,Health Technology,Medical Specialties,93.0,98.0,97.0,94.0,16.9643,14.1514,831380.0,3500690.0,305.3,104.56,5590000000.0,No,167.01,152.78,180.52,146.93
177,JNKINDIA.NS,511.25,1010780.0,Producer Manufacturing,Building Products,93.0,90.0,97.0,96.0,24.9429,24.7393,1257270.0,527850.0,519.0,200.92,28610000000.0,No,417.92,298.74,432.99,311.77
194,PARACABLES.NS,71.73,2843610.0,Producer Manufacturing,Electrical Products,93.0,54.0,97.0,94.0,3.8293,3.7721,4065490.0,3063270.0,75.7,28.3,21890000000.0,No,60.99,43.96,65.44,45.5
173,ASTRAMICRO.NS,1850.0,469510.0,Electronic Technology,Telecommunications Equipment,93.0,95.0,96.0,94.0,66.9214,66.7072,1028040.0,923820.0,1869.9,851.0,175650000000.0,No,1381.83,1088.18,1479.82,1141.23
